,F999,F998,F996,F991,F990,F989,F988,F987,F985,F930,F1061,F1041,F1006,F1040,F917,F986,F894,F1066,F982,F1032,F1008,F966,F1067,F916,F945,F890,F957,F1063,F1057,F1018,F1005,F974,F1068,F1003,F886,F1037,F903,F1053,F968,F1038,F1020,F1052,F969,F1007,F942,F1022,F1033,F1013,F1011,F1004,F896,F1051,F1012,F1001,F914,F1002,F1059,F938,F1017,F1014,F913,F1043,F1060,F955,F1047,F1019,F1058,F1034,F910,F997,F1010,F1050,F908,F1031,F1016,F939,F1015,F1009,F1028,F948,F1024,F1045,F1064,F1029,F976,F920,F1054,F921,F980,F926,F1048,F979,F1035,F961,F1021,F1036,F891,F995,F1039,F1062,F899,F971,F1049,F1056,F959,F918,F946,F893,F897,F1046,F972,F1055,F885,F1023,F915,F887,F888,F889,F950,F984,F892,F895,F924,F993,F932,F898,F907,F900,F992,F905,F977,F901,F902,F904,F906,F909,F1030,F911,F912,F923,F925,F994,F927,F929,F931,F884,F956,F1044,F933,F934,F936,F951,F935,F941,F937,F964,F940,F943,F983,F944,F947,F1065,F949,F952,F1000,F953,F954,F958,F962,F975,F963,F1027,F965,F967,F970,F978,F981
F999,0.76404846274729,-0.0598403488943789,-0.0860331017566765,-0.0715741967663571,-0.0981938538339678,-0.0563108213227492,0.19359815673137,-0.0205547316527682,-0.0650370344800404,-0.11254764031297,-0.00988788206711956,-0.0108563452546492,-0.0755328545065279,-0.0509261780001444,-0.0734229957508017,0.0320348994083214,-0.0774468555679161,-0.0468023982258112,0.0360005224131607,0.0310869705584682,-0.0418643430050177,-0.0778691073040738,-0.00557313491484266,-0.087721693240339,-0.0320172838460613,-0.0862983147955156,-0.0614175164525993,-0.0631122213862982,-0.0255751857459315,-0.0344183519918987,-0.0566948976397394,-0.0425675831019984,-0.0280335041178588,0.247880028865864,-0.0608139642823592,-0.0224215096811577,-0.0558861561417652,0.337504485812457,-0.045064450136303,-0.0499839301051209,-0.0758322644612072,-0.0529008161189213,0.0107325676270608,-0.0336049989528741,-0.00988155973259615,-0.0330615430354542,-0.0344751542903743,-0.0474122662411878,-0.0211799811131135,0.0995139013524723,-0.0201673301072602,-0.0471231416315543,0.361785299531435,0.257553074246626,-0.0421483169717489,0.482571027061557,-0.0485235467060696,0.30175875087081,0.297926812131955,-0.0271834683982075,0.181371110607602,-0.00921643283402358,0.340964203482124,-0.0879196299140736,-0.0248682734278071,-0.0766075514149592,-0.0368163340138754,-0.0549940210353148,-0.0524694110916763,0.0484803955081857,-0.0884331122070758,-0.00559196387338849,-0.0916184778371105,-0.0833796914359265,-0.0236539036751811,-0.126845466771099,0.177034675205638,-0.0724609294099229,-0.060707472288655,0.246146849078638,-0.0722074892594368,-0.0477267764161117,-0.0349404773169926,-0.0989108926633881,-0.0770808322062236,-0.104091730067928,-0.0495978793863053,-0.0652214894993176,0.0503536843182956,-0.0903779392428552,-0.0396595591027417,-0.0880818466540926,-0.0306346777780578,0.17985035981307,0.23079380222387,-0.0122629576811404,-0.101785926342216,-0.0319200217152556,-0.0606922010349033,-0.0653311488659539,-0.0621908716943853,-0.0924023682798719,-0.0247762234347633,-0.0295465276899476,-0.0687769927089343,0.173851743327881,-0.0402230653140383,-0.0998813782985683,-0.0913744514509537,-0.0503951041118107,-0.0304749931388935,-0.0493703347633197,-0.017873060906518,-0.0918048827687534,-0.101530870912082,-0.0446163778120058,-0.0455730873174597,0.0738515269259496,-0.0642133766451101,-0.0874662290310953,-0.0558180894789386,0.221042385143173,-0.0732414507004509,-0.0936781974730752,-0.0992138722932605,-0.0375073844025459,-0.0123953503532235,-0.0519650982234418,-0.0474739951017378,-0.0678782271947213,-0.039543574563174,0.314495883102978,-0.00526239134619893,0.0124671703901367,0.227940407337169,-0.0423688294772179,-0.0647305478459628,-0.0669177792958841,-0.0349465542279533,-0.0909846055778201,0.220043363994399,0.275650756957808,-0.0959541849210357,-0.0961740171188566,-0.0280061332680826,0.270493504726696,-0.0627994240732042,-0.057388189896244,0.266197264883066,-0.0496146587897471,-0.0902439129585687,-0.0900691523109909,-0.0863869491475511,0.298240885813904,-0.0444072662387029,-0.0546362445317404,-0.0126655935090257,-0.0659958730678067,0.0335399127477281,-0.0161025949446657,-0.0357413498854824,-0.0174442629000462,-0.0954501940487097,-0.0379618348154717,0.336063552495138,0.252600847138729,-0.0575185763795394,-0.0755107435255517,-0.033975044463768,-0.0428009502175971,-0.0868655110027233,0.237249575267276,-0.0862548197171268,0.189069670271258,-0.0945120449383191,0.416159586822725,-0.0566899197585132
F998,-0.0598403488943789,0.850829527285926,0.181104654187819,-0.0338775783228802,-0.0770211421389226,-0.0201912803171063,-0.0659941743575354,-0.052103809014636,0.256509885357544,0.186525225492725,-0.024216495263314,0.000674512325984299,-0.0214914053259982,-0.0798889706619524,-0.0670255792557597,0.0340883591678457,-0.0914484897232008,0.324603910591338,-0.0811743941839013,-0.0837059764106032,-0.0419026347378134,-0.0777207386358971,-0.0605941533402273,0.103231669436772,-0.0326460412099978,-0.0806959789562024,-0.0326061484822333,-0.0604779660414306,-0.0331889412952137,-0.0757570769312701,-0.0609500961280511,-0.0504617879909473,-0.0281924531896088,0.203746200506594,-0.0812575493468925,-0.0271598632249626,-0.0435992265874564,-0.0359964026390054,-0.0223260321214519,-0.0190813962682837,0.233772274473513,-0.0494884591589358,-0.0315749735728231,-0.0435297255667339,-0.0522192307908563,-0.0451182673357153,-0.051277289459192,0.29761500771052,-0.05717220341665,-0.0528022497263702,-0.0474433908579509,0.117660828629613,-0.049201575039248,-0.0865030415181699,-0.0583159095195281,-0.0351843474393483,-0.046587342299399,-0.0745032225299493,-0.08379853838612,-0.056972151545392,-0.0573884791390182,0.0270488458716274,-0.0521607727600088,-0.070820958585585,-0.0180491242494317,-0.0587902079681825,-0.0189236693326607,-0.0429893997537076,-0.0462849945056074,0.0658377431740367,0.280116112764076,-0.0228961373796659,-0.101930249019635,0.253817053454692,-0.0964276998316975,-0.113276394958665,-0.0855065656370102,-0.0369559370782236,-0.0237177443803548,-0.0643732409858978,0.206464633305291,-0.0505026052332808,-0.0139949048432934,-0.0938746867387676,0.283810891067971,-0.101858107307953,-0.043858621632486,-0.0322088506121864,-0.0374123220079287,-0.0855966784134162,0.0388200707204669,-0.0931516153922687,-0.0496694065344754,-0.0570696476853209,-0.0496984340861942,0.00444546584600595,-0.0936846990960504,0.482386913178999,-0.00988583098610735,-0.0336826868399642,0.238852009511384,0.221667337963214,-0.0505643717879935,-0.0471821742292669,-0.0723306347433069,-0.0775722751003421,0.216291533374799,0.210518812897301,-0.0798258709853483,0.122502457496281,-0.031209568189591,-0.0463342083392292,-0.0520781055178655,-0.0564950307509824,-0.048570302126636,0.127259470200797,-0.0843208426551103,-0.0666931853594393,-0.000913570194163763,-0.082877652715886,-0.0382635082699073,-0.0419743819550282,-0.0689486982043465,0.325480159493716,-0.0990162796633277,-0.0215174659571062,-0.0716003571482611,-0.0539785833270355,-0.0311285430497211,0.16071346144099,-0.0350865626433473,-0.0506114641715229,-0.0245695480554067,-0.01536203698035,-0.0807972903908027,-0.0507392624092393,-0.0443600159900121,0.134117676421283,0.0211825471548847,0.202580291002279,-0.0996775544181147,0.334224477386638,-0.0594238128928661,-0.0789631739198768,-0.0140629995346515,-0.0814116516573993,-0.0381962274677783,-0.0367427600834196,-0.0578066214632498,-0.0395873298122347,0.264303807732746,0.295565400126132,-0.0503877954624746,-0.0595125550273631,-0.0344420095576734,-0.0370216871932285,-0.0479704900960097,-0.0401413330993076,-0.0475923601232631,0.131864295991657,-0.0719379545857718,0.0239590811997393,-0.0744524816061791,-0.0303809977197215,-0.0524578401810376,-0.0685213046423135,-0.0789246422499903,0.130866592957076,-0.067296164068523,0.0147793419287077,-0.081700005139671,-0.0649841090554904,0.241251284175453,-0.0377526916440406,-0.0536291689587152,-0.0747402578822631,0.251012783772985
F996,-0.0860331017566765,0.181104654187819,0.663315823358084,-0.0423220252797804,0.239006078740054,-0.0553971037862465,-0.082928742895371,0.0255560079315688,-0.0567867221744038,-0.07053909836506,-0.0190172766066384,-0.0140911798506832,0.145444665605618,0.0254138808158385,-0.0665275964001191,0.0199893641837172,-0.0594523290438966,-0.0643962044016811,-0.057234741737952,-0.0620596762777107,-0.0415987388699067,-0.0632462917231124,-0.0483757845055885,-0.0570308760015883,-0.0397615707488032,-0.0436248826909881,-0.0569522779606521,0.370524760522216,-0.0354562569437437,-0.0542979464195665,-0.0607723171812861,-0.0604135746896749,0.00854806381210355,-0.0662200509545925,0.239414966233916,-0.0323079023023557,0.253572832927818,-0.0518423202623957,-0.0158321911992646,-0.0297020230737284,-0.0675011461175492,-0.0317992801532437,-0.0268180676124938,-0.0447219564758138,-0.0488318959877763,-0.0302775747199241,-0.0426663854706029,-0.0637074060638264,-0.0640727469559363,-0.062151445143094,-0.047964765436414,0.024932056792528,-0.0857395122268038,0.300215750978611,-0.0534760613020642,-0.0549227808335163,-0.043405869414586,-0.0893840177589409,-0.0834290201585629,-0.0694149122826555,-0.0806718064195101,-0.000935801493899791,-0.0628721425410967,0.183645093462422,-0.00236208727265332,0.122797646787626,-0.000642140153676995,0.048261727489432,-0.0646382315805498,0.0165730163838874,-0.0709162919232779,-0.0248649795457862,0.233312792193653,-0.0738630626502238,0.296402073916261,0.24877857560496,-0.00950519273008906,-0.0585653187754547,-0.0633895261146451,-0.0826426315694901,-0.0395563850388736,-0.0484747569589658,-0.0224302976438209,0.322819408694679,-0.0821556388105595,0.290390626613772,-0.0536653534669701,-0.0724483894304098,-0.0344056878858801,-0.00994921601967395,-0.046129500402482,0.384991807407175,-0.0443247712297708,-0.065365105759452,-0.0553621982709564,-0.0277918456478009,0.241442750671644,0.214843986430621,-0.0633302165227827,0.0585284236854615,-0.0555377845436954,-0.0454006199810923,-0.0285186658193192,-0.00128952560395112,-0.0768636156172732,-0.0828183252393812,-0.0651034393873808,-0.054776147934752,0.327512363970315,0.0357444485437649,-0.0264843751343379,-0.0469294060700801,-0.059398794472813,0.335533449299824,0.311569265488334,-0.0674384032654892,-0.0865542727766894,-0.0541965980120646,-0.0478956615821587,0.360844804361198,-0.0374527939197698,-0.0712241701975318,-0.0707049894543967,-0.0569894280751568,-0.0754019088935259,-0.0366273198914862,-0.0756841585035713,-0.0509816440055021,-0.0245264902718182,-0.056339509122487,-0.0538305599326054,-0.0723236941945456,-0.0385828348329128,-0.0413474006753817,-0.0975321441995715,-0.0549776006783582,-0.043838913048459,-0.0797292090019951,-0.0378311802478059,-0.088163152385163,-0.0892341369203539,0.128543716034804,-0.0262668080664336,-0.0464581140543747,-0.0128522997770123,-0.0976957316362462,-0.0505909022000946,-0.0378925385980467,-0.0712223481277095,-0.0445925281855745,-0.0496003918568399,-0.0683660579530507,0.284917381299082,-0.0783983971386923,-0.0514310391493064,-0.0349615369312099,-0.0422967921097255,0.270930786057197,-0.0485413643981492,-0.0520672155921063,-0.0601481792824054,-0.0182576755038326,0.312459064844171,-0.0387385841751333,-0.0608211475094918,-0.0799823705062815,0.0450454264425252,-0.0677012809874904,-0.0534760089337671,-0.0389510717993075,0.198428253585253,-0.0772560088833172,-0.0711357635228764,-0.0440980046272651,0.207235766372129,-0.0763399858081689,-0.0637998394287644
F991,-0.0715741967663571,-0.0338775783228802,-0.0423220252797804,0.942040365114548,0.58778426010829,0.520454581795278,0.604171459191859,-0.014135847045971,-0.0539182047552401,-0.0725546216629849,0.00741494275085786,0.0107441339266335,-0.0540508458793837,-0.0210004596080094,-0.0279951353802945,-0.00230249747996742,-0.0267248442021113,-0.07890049147748,-0.0486944099824929,-0.0448488820834148,-0.0558504193859364,-0.0353979447551453,-0.017390007704716,-0.0450434042611787,0.248133309079883,-0.0373110780184436,0.242701411687387,-0.0511995510357628,0.0121510996526494,-0.00985207481762079,-0.0575709156163401,-0.0129992615008431,-0.0105267400878718,-0.0584854558046164,-0.0628965864620902,-0.0222811858268346,-0.0347885451765081,-0.0274034437157834,-0.0324203506807752,-0.0223285484063479,-0.0456604332497676,-0.0191114737114083,-0.0435998997831675,-0.0492099819084357,-0.0517625732018511,-0.00263980700047801,-0.0410197746512935,-0.0595497798305286,-0.0555669149768878,-0.0672742379914928,0.00314840674627305,0.329883385760704,-0.0604486762795424,-0.0698312994267885,-0.0408601370602937,-0.0417640294240732,-0.0195160544034271,-0.0534337592991259,-0.0526091595063437,-0.00694171010794402,-0.0674786136634588,-0.000568464119818005,-0.0558032555996147,-0.0274742899819445,-0.0394197053725657,0.107710024773478,0.0192024518310761,-0.0289760052687484,0.239307627073459,-0.0335693681063262,-0.0863520528826589,-0.0026832811541211,-0.069609507148557,-0.0837796485203183,-0.0676745359401779,-0.0748790637444535,-0.00564350792917574,0.173405382040958,-0.0495875002521454,-0.0654346431162351,-0.0278347487637525,0.00812368933345934,0.281765530750247,-0.0747796734425218,-0.0668147852569843,-0.0757410484005484,-0.0438600956621153,0.0923513940138756,-0.0437560481323557,-0.0407563313090234,-0.0252226644072246,-0.0697566586702106,-0.0414755754010099,-0.0638143333277993,-0.00860213698164042,0.00118839350457394,-0.0500273974399603,-0.00455158532753221,-0.0474376232715127,-0.022799798641476,-0.0365783038269186,-0.0797227570322676,-0.0151858688117093,-0.00570965648923313,-0.00863970610878398,-0.0737178625559475,-0.0811646712506176,-0.0647917362404138,-0.0321299416066751,0.319861351088997,-0.0488355048444313,0.00128932565892459,-0.0403887420952549,-0.0278039627937497,-0.0616827850218991,-0.069872390624998,-0.0484506727145129,-0.0397134702315976,0.148868802928292,-0.0664173012930804,-0.030020693255294,-0.0369195348249848,-0.0519836366999429,0.194634570499069,-0.0402760654950573,-0.00775559448097434,-0.0375934953339943,0.00755670210575514,0.541251525035455,-0.0417401789897932,-0.0157739888310079,-0.0533380740705785,-0.0183861137359198,0.146547192769308,-0.0664384892985555,-0.0406711285323658,0.215551124964875,-0.0575058283016392,-0.0320189737991763,-0.0721023332180782,-0.0819590663259665,-0.0413461637686765,-0.0359435035338924,-0.0456650768912533,-0.0171948460348963,-0.0818504857698555,-0.00201024471653973,-0.00326260190695295,-0.0622077102084974,-0.00708366580648566,-0.0641265712200264,-0.0673320522653681,-0.0293103049326932,-0.0628594948910252,-0.0285046218409036,0.0701145054923641,-0.0414477633348477,-0.080746040001229,-0.025227866656076,-0.0710089589256637,-0.040016141971561,0.00638277795150824,-0.0571246752461522,-0.0323310915284611,-0.0420762481996627,-0.0514971726582058,-0.0307993229767328,-0.0306019222892924,-0.0423277766299687,-0.0296118902275375,-0.0512532679212426,-0.0577278740413888,-0.053291997631818,-0.0786821145721525,-0.0576196976882317,-0.0932496021883418,-0.0818549518976207
F990,-0.0981938538339678,-0.0770211421389226,0.239006078740054,0.58778426010829,0.986385820906347,0.524456581242432,0.617673304723649,0.0175103663320701,-0.0843090832631103,-0.0811550388847447,-0.0205764796239381,-0.0195347550894157,0.0450805464275838,0.0195245714878861,-0.0466336953197727,-0.0262871844355284,-0.0406453001171378,-0.109375217818552,-0.0561805206299029,-0.0654995292140046,-0.0665962485349335,-0.0515182402768179,-0.0387399947843518,-0.0588483258517896,-0.0714009408762072,-0.0329873321859546,-0.047405190736765,0.259266341636675,-0.00531073867803005,-0.0358409703384782,-0.0765010047982958,-0.0492329543120723,-0.0142871054105667,-0.105229054677582,0.165419985700031,-0.0443404665820897,0.167058186431909,-0.0630111770820272,-0.0430947818959356,-0.0315054222996536,-0.0786790114200941,-0.0283624671313809,-0.0503280540529845,-0.0640427658598751,-0.082147046574868,-0.0184559921557274,-0.0491381781990254,-0.0977338562702295,-0.0638833068748976,-0.0797960501106944,-0.0087812597260295,0.310790826687661,-0.0829384627299347,0.189748538013373,-0.051775817893493,-0.0939355297631782,-0.036179676196222,-0.0680546942081903,-0.0596425707356679,-0.0381425263764795,-0.0738763227786449,-0.0164901151421157,-0.0685427901984164,0.132068380607722,-0.0503531657413915,0.0772647627650014,0.0144604576968129,-0.00926100237875639,-0.0685067777803663,-0.0637043238143594,-0.111747542847084,-0.021715780735251,0.156159458332737,-0.113377233127422,0.210983574648319,0.181268814644405,0.0347793509320727,-0.0810441874287781,-0.0736482450956994,-0.0892245541348233,-0.0460255318439052,-0.0253299838503465,-0.0422058735837695,0.223082954026876,-0.101089886471982,0.195629007981988,-0.0620889908715764,-0.0807462468574066,-0.056499096178989,-0.0386725826932827,-0.0565483387941116,0.271895015103014,-0.0480425098854471,-0.0678556494149634,-0.0353892959295698,-0.0486579924894869,0.188593993654765,-0.0419891414117405,-0.0799037872261211,0.00557858608777345,-0.0600223350194742,-0.0998889359310956,-0.0277731599203653,-0.00657568830894713,-0.0452238437606346,-0.0916286643568237,-0.114813728016579,-0.0829328010773931,0.262545477803827,0.305871543502058,-0.0613738440024639,-0.0237749983892172,-0.0485190389574254,0.259841229696074,0.217081626965809,-0.0875936287265177,-0.0633589773283748,-0.0468636261021738,-0.0553289990059907,0.256279780803393,-0.0546409344702604,-0.041639545618854,-0.0826224721847272,0.175026324759833,-0.0439384278613502,-0.0403141883587815,-0.0794779070462726,-0.00630539244804849,0.543169577659892,-0.0965273899337721,-0.0421936555874432,-0.0738077135032158,-0.0604273760991858,-0.0564731456534368,-0.0918259158176764,-0.0709980408494205,-0.0677395726580262,-0.0892593149034932,-0.0771353069627532,-0.113236886786363,-0.0792310792551013,-0.0691035592511273,-0.0337338972542418,-0.0398157396023728,-0.0276253982496387,-0.0919588030632222,-0.0425339364923588,-0.0391232984054679,-0.075639316805988,-0.0306418126715574,-0.0884830479956971,-0.10461836816947,0.214475068142829,-0.0879725135580517,-0.0480598257119165,-0.0349826882527566,-0.0583942284367191,0.164750452014633,-0.0340738916223585,-0.102392663454436,-0.0668594090639409,-0.0486264436288551,0.205529984938375,-0.0636299169349812,-0.0806934334559878,-0.0679985380717122,0.0293553124868156,-0.059982427957291,-0.053726028973765,-0.0754868895962981,0.139272444302462,-0.0720993656229393,-0.100635027801862,-0.0848742669511273,0.118604315561572,-0.087379596853035,-0.101721386974292
F989,-0.0563108213227492,-0.0201912803171063,-0.0553971037862465,0.520454581795278,0.524456581242432,0.887031993062652,0.54302631929445,-0.0110834700015219,-0.00953688067378605,-0.0452419293215304,0.255157524017896,-0.0143167546695771,-0.0472475979647289,-0.0592985215253227,-0.0615664709700843,-0.0190076398039364,-0.0656612766826403,-0.0221765468113283,-0.0632836566346139,-0.0631532087513737,-0.065073903097128,-0.0647969133648251,-0.0466688667845272,-0.0359814724539187,-0.0395398787403571,0.0904686157293931,-0.049398876569349,-0.0585178443628296,0.0112180037730498,0.241509618339228,0.170303159692731,0.255844469431639,-0.021964501113824,-0.00668246755491772,-0.0432806374068913,-0.0525913200066607,-0.0626969794342755,-0.0026822376417288,-0.00613092666812788,-0.040152641277486,-0.00169686632860023,-0.04469401713515,-0.0588361577021487,-0.0588617705944849,0.265086525326964,0.311748668008022,-0.0339697732078648,-0.00986250325168704,-0.0590453924607684,-0.0729923119939441,0.261751656543073,0.289954321230058,-0.053112268474174,-0.0437805566234616,0.246407846864554,-0.0195995933118537,-0.0361305852821884,-0.0694722531962277,-0.0580664463992936,-0.023848568735401,-0.0849418824706655,0.00232892950963957,-0.0648446618163899,-0.060788261791308,-0.0497322189312742,-0.0578049378663664,-0.00440052100169543,-0.0408476404171182,-0.0633047084002179,-0.0681450401087072,-0.0374332034236444,-0.0244106724784806,-0.0930820971315125,-0.0302444282870613,-0.0756464536468157,-0.0885736494124243,-0.0190232715155727,-0.0716367814808717,0.0990173905172887,-0.0821678715144572,-0.00241259709301938,-0.0319242299147028,-0.0316814255191972,-0.0772873466757066,-0.0186348174368632,-0.0896263431937849,-0.0507364067932568,-0.068133787506675,-0.0541006442162737,0.0657096090726676,-0.0159415701912524,-0.0763404365049706,-0.0261688853334281,-0.0792318675996753,-0.0453801455032603,-0.0310479295530892,-0.0700525044274497,0.129842483539618,-0.0582855714234087,-0.0496536715022131,-0.0117262751499993,-0.0488829351413493,-0.0340831761593939,-0.025265219261088,-0.0619217180777943,-0.0883966406422197,-0.0183451620107354,-0.0385331764243405,-0.0556382241315534,0.276925403778116,-0.0572052200915978,-0.0357447402757,0.101105012834449,-0.0415685656829295,-0.0757781711059162,-0.0234530377506293,-0.0499919623663622,-0.0656911967434842,-0.0390932954990909,-0.0675181950604896,-0.0689222469195779,-0.0502480431077988,-0.0721342181397807,0.228316759625269,-0.0719974664829196,-0.0625215017901029,-0.0108250069843456,-0.0297531158284565,0.478543572929064,-0.0503940909685279,-0.0329774084367914,-0.0494014456210125,0.17030977260649,-0.0452540072035537,-0.0929743138860713,-0.0798780998918408,-0.0569476428239476,-0.045797788979837,-0.0597518503050596,-0.043133531212619,-0.0976703397120898,-0.0628423358038791,-0.0547064511869858,-0.0763669578927482,-0.0399400363075469,-0.0653011591944693,-0.0444376455721393,-0.0296705839410773,-0.0697697204696083,0.178298078108672,-0.0181518886540864,-0.0287602824598546,-0.0499733026319201,-0.0678010981251383,-0.0376023623265334,-0.0496651708230853,-0.0482107874679726,-0.0659615588055308,0.177615533133967,-0.0443518122520545,-0.0442153637140294,-0.0403103873855009,-0.0745553709663055,-0.0475225153837476,0.275586299996036,-0.0795935305148077,0.114029679018402,-0.0089762907528103,0.125019254549144,-0.0545365822376632,-0.0671811158414902,-0.0645349568380259,-0.0414131379275724,-0.0846831432741143,-0.077878787630016,-0.0964864399639646,-0.031267381929973
F988,0.19359815673137,-0.0659941743575354,-0.082928742895371,0.604171459191859,0.617673304723649,0.54302631929445,1.0866817123317,-0.0108421647017474,-0.06454699107917,-0.101236340701112,-0.0239104124174712,-0.00762439121201859,-0.0844053949736041,-0.0427267027622379,-0.0440545382587464,0.0158749607211995,-0.0518821209862644,-0.0961566953997629,0.0220076731727928,0.0147117496511048,-0.0607919337584275,-0.0623244236111364,0.00163935732537629,-0.0682107431066854,-0.0795052692628609,-0.0697695460590723,-0.0592657511156223,-0.0594344437193467,0.00940718458228946,-0.0271813257017226,-0.0816267256237339,-0.0558406291262166,-0.0182875834297929,-0.0885205145772867,-0.0798734157022414,-0.0320852434749595,-0.0696599352328825,-0.058376709819846,-0.0412760565048538,-0.033707519670376,-0.0564932784049047,-0.0466857294109292,0.0107537168269564,-0.0325077179993188,-0.0876213034421704,-0.0376789197943911,-0.050155103034682,-0.0974803284779568,-0.0267764058617423,0.0471610474763044,-0.00712351239163555,0.336156325523974,0.200389817326542,-0.109672854130434,-0.063672952717166,-0.0924323873532057,-0.03990463670525,0.213725190805747,0.220793039797847,-0.0415404865099613,0.123364020099541,-0.00945384002385716,0.237683507618008,-0.0638672262936901,-0.0302411190561708,-0.0714248471188556,-0.0145694451756254,-0.05562967355299,-0.0713572006809545,-0.00498337728694707,-0.099824937219808,0.00405559806218597,-0.101621114005104,-0.103046765920257,-0.0529668160585625,-0.111688929730725,0.158077783611909,-0.085393331811807,-0.0754266201260666,0.165911839406456,-0.0471013526089756,-0.0316458979019756,-0.0542367440116171,-0.100764745458381,-0.0874676977722121,-0.0925530789574332,-0.0535283470577236,-0.0688203474239091,-0.000520035130649744,-0.0828046869123523,-0.0422478424421148,-0.0879925801332556,-0.0457768639077917,0.109788783275445,0.179137052645361,-0.0172650089440618,-0.0759726935601348,-0.0498762027826976,-0.0626997128125959,-0.0495131578691646,-0.0427790797948065,-0.0902280223290029,-0.0222400860044477,-0.0238598899827012,-0.0365448635527155,0.112074269814035,-0.101471579422643,-0.0959404233093426,-0.0449170458988092,0.326341302843304,-0.0392391209299032,-0.0276317286913112,-0.0370039685801269,-0.0622214624191722,-0.0825783853538523,-0.0748120846397832,-0.0538315112162475,0.0527306623254119,-0.0635729762867594,-0.0847738568061653,-0.0709385476920634,0.179086458938645,-0.0639127366362149,0.195622509030178,-0.0676094260467655,-0.040071225139582,-0.0465707270217654,0.00636820309905103,0.572804936573021,-0.0693648970058787,-0.0274645537203451,0.214347149140788,-0.0282238210463793,-0.00299743346552544,0.138420771687147,-0.0725867382904373,-0.0800428222142132,-0.0745232357538618,-0.0708406616731522,-0.0954114057196698,0.13978775894306,0.181118602434831,-0.0660940965817759,-0.0870469633122946,-0.0229805398202044,0.152321573861095,-0.046952004400978,-0.0394340369876651,0.193713489765071,-0.0323305684075979,-0.0843373100742269,-0.0960930830357131,-0.0598046296064992,0.178177369338171,-0.0259802946081398,-0.0513073951125818,-0.026553453756131,-0.105623292286449,-0.00243670209290969,-0.0939457927058174,-0.0615703655574201,-0.037843341504725,-0.0882770945698109,-0.0466494741497409,-0.0845141813255561,0.170813733613652,-0.0675093639468362,-0.0578070694178213,-0.0589702429270589,-0.0729302378083764,-0.0826066087962048,0.15153301293675,-0.102260088083307,0.116338289246249,-0.0760750620580224,0.269863457193759,-0.0749767159832847
